price,bedrooms,sqft_living,floors
268000,4,1840,2
240000,3,1600,1
147000,3,1480,1
500000,4,2120,1
1.01E+06,4,2940,1.5
991500,4,3820,2
510000,5,2740,1
1.98E+06,4,4360,2
484998,4,1540,2
1.28E+06,4,4660,2
210000,3,1590,2
450000,2,1180,1
875000,4,2360,1
529950,4,1860,1
415000,3,1470,1
590000,4,2990,1.5
379950,3,1690,1
385000,1,660,1
588000,3,2310,2
252500,2,770,1
530000,3,2320,2
385000,2,1370,1
419000,3,1700,1
175000,2,960,1
515000,2,1150,1
945000,4,2910,1.5
359900,5,2290,1
419950,4,2260,2
460000,3,1300,1
255000,3,1850,2
481000,4,1920,1
719521,4,1920,1
1.08E+06,3,4910,2
334000,4,2210,1
675000,4,2280,1.5
556000,3,1640,1
900000,4,1980,2
400000,3,900,1.5
724950,4,1960,1
321000,4,1800,2
1.36E+06,4,4270,2
171000,4,1520,1
1.36E+06,4,5430,2
323000,3,1950,1
491500,4,2190,1
226000,4,1200,1
580000,6,2180,1.5
640000,4,2320,2
619790,3,1040,1
383962,4,2700,2
373000,3,1400,1
541338,3,2060,2
254922,2,780,1
575000,3,2400,1.5
650000,4,2900,1
269950,3,1740,1
270950,2,780,1
495000,3,2430,1
794154,4,2210,1
340768,3,1510,1
375000,2,900,1
820000,4,3670,2
555000,2,1160,2
312500,2,1070,2
450000,2,950,1.5
739000,3,2950,2
320000,3,1420,2
235000,3,1590,1.5
275500,4,1290,1.5
564000,2,1690,1
263000,4,1340,1.5
257000,3,1397,1
725000,4,3750,2
300000,3,2000,1
328000,3,2250,1.5
187500,3,840,1
400000,3,1100,2
515000,3,1660,1
1.41E+06,2,2180,1
235000,3,1460,1
669000,4,2470,2
282000,3,1250,1.5
663000,3,1480,1
279900,3,2240,2
335000,3,1570,1
689000,4,3250,2
413100,3,1790,1
506950,3,2080,2
500000,3,1480,3
540000,5,3610,2
812000,3,2040,2
1.20E+06,4,3850,2
370000,3,3230,2
338000,3,2440,1
185000,4,1490,1
450000,3,1150,1
451000,2,900,1
785000,4,3210,1.5
850000,5,3900,1.5
235000,3,1240,1
1.15E+06,3,1760,2
377500,3,1410,2
825500,3,2780,2
1.06E+06,5,3230,2
880000,5,4600,2
413800,3,1440,1
504200,2,1200,3
421500,4,2793,2
855169,4,2970,2
380000,3,1440,1
580000,3,1480,3
377000,3,1870,2
329900,4,2475,2
921800,4,2950,2
529500,3,1410,3
363990,4,2240,2
834950,5,3230,2
399000,3,2100,1
338900,3,1936,1
419950,3,3120,2
493000,4,2070,2
650000,4,3700,2
456000,3,2130,2
425000,3,1620,2.5
348000,3,1490,3
1.04E+06,5,4180,2
299000,2,1400,2
1.26E+06,4,3490,2
155000,3,1300,1
319500,4,2730,2
274000,3,1830,2
429000,5,2340,2
267800,3,1410,2
369950,3,1930,2
480000,6,3028,2
440000,4,3180,2
839704,4,2950,2
535000,3,1430,3
290000,2,1020,3
370000,3,1650,3
405000,3,1060,3
499431,4,2620,2
275000,4,1830,2
320000,3,998,2
425000,4,2070,2
1.45E+06,4,2860,3
340000,3,1920,1
299900,3,1210,2
865950,5,4890,2
720000,4,3420,2
460000,4,2870,2
375000,3,1600,2
386180,2,960,2
280000,3,1740,1
359000,4,2575,2
785000,5,3660,2
425000,3,1420,2
575000,5,3070,2
465000,3,1920,1
1.85E+06,4,4160,2
720000,4,3276,2
390000,5,2890,1
2.21E+06,3,3430,2
1.05E+06,4,3390,2
915000,6,2930,2
562000,2,1300,3
349000,2,1250,2
375000,4,2310,2
479950,2,1360,3
319000,4,2020,2
325000,3,1270,3
505657,4,2790,2
340000,4,2320,2
250000,3,1750,2
349500,4,2030,2
290750,3,1270,2
715000,5,2710,2
689950,4,2520,2
425000,2,1340,3
657000,2,1570,3
359950,4,2690,2
319900,4,2475,2
532000,3,2260,2
291000,2,840,3
675000,3,1720,2
885000,3,2940,3
1.45E+06,5,4170,2
780000,6,4310,2
839950,4,3010,2
645000,3,2170,2.5
263000,3,1584,2
345000,2,1110,3
505000,4,2420,2
522500,2,1430,2
400000,3,2393,2
543000,3,1240,3
495000,4,2980,1
549995,4,2970,2
327555,3,2329,2
690000,5,3340,2
673000,4,2580,2
384435,3,2029,2
780000,4,3430,2
1.38E+06,5,3330,2
950968,5,3220,2
334950,2,1240,2
489000,3,1500,2
600000,3,3530,2
282000,3,1260,2
442000,4,4168,2
220000,2,1030,2
489000,3,3080,2
250000,3,1072,2
484259,4,2790,2
1.68E+06,3,4090,2
450000,3,1800,2
299000,2,830,2
450000,3,2280,2
585000,4,2110,2
660000,3,1570,3
301500,2,830,2
949950,4,4120,2
759990,4,2540,2
355000,4,2050,2
889950,4,3080,2
629800,3,2390,2
745000,4,3170,2
379900,2,1240,2
335000,3,1090,2
809000,5,4630,2
569950,4,3230,2
723000,4,3510,2
282000,4,1785,2
569900,5,2360,2
385000,4,2340,1
420000,3,1620,3
2.25E+06,3,3890,2
1.21E+06,4,3590,2
292000,4,1984,2
645000,3,1640,3
304500,4,1350,3
489500,4,2730,2
1.58E+06,4,5610,3
390000,2,962,2
815000,4,3040,2
719000,3,2540,2
331210,4,2240,2
245000,3,1260,2
465000,5,3210,2
580000,3,1620,3
540000,3,1580,2.5
399000,3,1430,3
328000,4,1850,2
701000,4,3340,2
408000,3,2670,2
2.64E+06,5,4660,2
445000,3,1550,2
672500,4,3470,2
538000,3,3010,2
450000,5,3931,2
362500,3,1800,2
414950,3,1570,3
679950,3,2230,2
290000,4,2423,2
230000,3,1160,2
439950,2,1440,1
349900,4,2052,2
550000,5,2780,2
1.05E+06,4,3720,2
655000,2,1460,2
385000,3,1370,2
729999,6,3600,2
523950,3,1420,3
369000,2,980,2
509900,3,1790,2
282000,3,2010,2
387865,3,2370,2
385000,4,2560,2
536000,3,1900,2
395000,2,1350,2
545000,4,2650,2
715000,4,3020,2
348000,3,1500,2
455000,3,1320,3
575000,4,3120,2
449950,3,1540,3
364000,3,1800,2
932990,4,3640,2
710000,3,2440,2
949990,4,3970,2
326989,3,2060,2
335606,3,2538,2
1.53E+06,5,4270,2
299950,3,1320,2
962000,4,3340,2
395825,2,1590,2
419354,5,2710,2
920000,4,3140,2
366000,3,1445,2
480000,4,2430,2
388000,3,1370,2
2.32E+06,4,5050,2
730000,3,1860,2
950000,5,5330,2
358990,3,1710,2
398651,4,2650,2
530000,4,2590,2
610360,4,2610,2
436110,3,1770,3
925000,4,3730,2
449950,4,2420,2
760000,4,3330,2
293000,3,1910,2
695000,2,2170,1
285000,3,2437,2
1.26E+06,5,4180,2
379900,3,1800,2
472000,5,2570,2
300000,4,2090,2
272000,4,2789,2
418395,4,2906,2
465000,5,2550,2
659950,4,3550,2
484950,3,1590,3
359000,3,1950,2
519000,4,3250,2
1.71E+06,5,4590,2
535000,4,3070,2
622950,4,3030,2
515000,3,2610,2
330000,4,3150,2
318000,3,1240,3
439000,3,1680,2
540000,3,2220,2
1.08E+06,4,4800,2
435000,4,3100,2
2.70E+06,4,7850,2
1.10E+06,4,3590,2
293467,4,1590,3
328000,3,2242,2
550000,3,2490,2
649000,3,1530,3
435000,4,2150,2
625000,3,2440,2
415000,3,1270,3
400000,3,1450,2
979000,3,2690,3
625250,4,2755,2
665000,4,2650,2
589500,3,2310,2
437000,2,1460,2
320000,3,1400,1
333500,3,2196,2
430000,3,2020,2
995500,5,4280,2
427874,3,2340,2
334990,4,2220,2
909500,4,4420,2
210000,3,1580,2
952990,4,3550,2
622500,2,1510,3
515000,3,1360,2
350000,3,2040,2
310000,1,1120,3
700000,4,4490,2
907687,4,3560,2
741500,2,2150,1
395000,3,2130,2
559950,5,2990,2
215000,4,1847,2
390000,4,2610,2
425000,3,1670,1
472000,3,1860,2
1.33E+06,4,3440,2
695000,4,3510,2
545000,3,1740,3
389950,4,2240,2
380000,3,1550,3
288790,4,1390,3
432500,3,2500,2
615000,3,2710,2
500000,3,1720,2
615000,3,1760,3
500000,4,2270,1
622000,3,1690,2
802945,5,4000,2
1.26E+06,4,2880,2
598950,3,1480,3
430000,3,1950,2
515000,4,2700,2
1.26E+06,2,2210,2
400000,4,2370,2.5
390000,3,1310,2
450000,3,2410,2
804995,5,3360,2
825000,4,3040,2
435000,4,2140,2
398000,3,1720,2
411605,4,2658,2
315000,3,1480,2
455000,2,1350,3
452950,3,1150,2
380000,3,1690,2
340000,2,1270,2
409950,3,2655,2
360000,2,880,2
1.60E+06,4,4645,2
440000,3,1270,3
730000,2,1728,1
408000,3,1950,1
820000,4,3170,3
360000,2,1233,2
339990,3,2570,2
515000,3,1560,3
541000,3,1630,2
375000,4,2510,2
320000,4,2223,2
325000,2,1230,2
740000,5,3050,2
450000,5,2710,2
455000,4,2090,2
292500,3,1440,2
650000,3,2500,1
530000,4,2740,2
829995,5,3360,2
395000,4,2280,2
859990,4,3520,2
342500,2,1320,2
743000,4,3410,2
345000,3,2730,1
443000,3,1780,2
260000,3,1427,2
810000,4,2910,2
570000,4,3250,2
1.56E+06,5,3630,2
840000,2,1680,3
950000,3,2280,3
572800,3,3310,2
305000,3,1290,3
1.70E+06,5,3940,2
445000,4,2170,2
801000,4,3290,2
711000,3,2550,2
268500,3,1140,2
320000,4,2300,2
500000,4,2670,1
631625,4,2440,2
850000,2,1611,2
600000,3,2710,2
988500,3,2015,2
430236,4,3444,2
1.27E+06,3,3060,2
689500,4,2050,2
175003,3,1390,2
459000,2,1240,3
1.18E+06,4,3750,2
358000,3,1410,3
447055,4,2448,2
415000,3,2600,1.5
1.21E+06,4,3330,2
495000,2,1160,2
479000,2,1330,2
1.90E+06,3,2830,3
249900,3,1610,2
1.47E+06,4,2800,2
1.04E+06,5,4570,2
897000,4,2820,2
1.10E+06,4,2570,2
685000,3,1710,2
295000,3,1220,2
619000,3,1650,3
439108,2,1130,2
260000,3,1489,2
279000,5,2690,2
380000,3,1530,2
287000,3,1600,2
377000,2,1000,2
649950,4,2440,3
445000,3,1260,3
605000,3,1660,3
475000,3,1190,2
399000,3,1520,3
718000,5,3250,2
1.40E+06,4,4700,1
341000,3,1480,2
818000,2,2380,1
759000,3,1640,3
547500,3,1650,3
2.70E+06,5,5305,2
358000,2,1278,2
412000,3,1200,3
245000,2,690,2
460940,4,3202,2
321000,3,1347,3
633634,4,2960,2
290000,1,740,1
445000,2,1200,3
887250,5,4320,2
739000,3,2310,1
429900,3,1490,3
459000,3,1480,2
240000,3,1481,2
566950,3,1730,3
1.04E+06,4,3900,2
343000,3,1130,3
572115,4,3230,2
918000,5,3920,2
555000,2,1190,2
399440,4,2311,2
450000,3,1810,3
648000,4,3290,2
580000,4,3250,2
415000,4,2544,2
527500,3,1380,3
384000,3,1430,2
692000,3,3490,1.5
455000,2,910,2
1.28E+06,4,3080,2
415000,3,2280,2
975000,3,1660,3
799950,4,3320,2
545000,5,1680,1
429900,4,2584,2
275000,3,2217,2
498000,3,2480,2
754950,3,2610,2
895000,4,3240,2
580000,4,3569,2
379900,4,3181,2
245000,4,1921,2
417000,3,1570,2
555000,3,1940,2
555000,3,1940,2
353000,4,2210,2
539000,3,1280,2
434900,3,1520,2
325000,2,1230,2
650000,3,1480,3
379950,4,2612,2
700000,3,2350,2
675000,3,1300,2
379000,4,2020,1
571000,3,2140,2
475000,3,1380,2
769900,4,2730,2
633000,4,4220,2
635000,3,1570,3
1.24E+06,4,4670,2
524000,3,1370,3
485000,4,3273,2
1.03E+06,3,3880,2
650000,3,1494,3
754842,3,2930,2
428900,4,2598,2
329900,3,2242,2
1.04E+06,4,2830,2
544999,4,2710,2
449950,4,2320,2
635000,4,2720,2
599000,3,1650,3
478000,3,1430,2
388000,4,2090,2
809950,4,3660,2
1.06E+06,4,4220,3
659000,2,1450,2
971971,4,3460,2
389000,3,1350,3
355000,4,3000,2
551500,4,2950,2
417838,4,2530,2
1.75E+06,4,4650,2
399950,2,710,2
740000,4,3050,2
335000,3,1150,2
2.25E+06,5,3410,2
667000,3,1370,3
920000,4,3540,2
368000,3,1370,2
307000,4,1714,2
550000,4,3650,2
594491,4,2990,2
460458,4,3284,2
859000,4,3550,1
399950,3,1860,2
547500,3,1720,2
310000,3,2540,2
939000,4,3270,2
329900,2,980,3
436000,3,1150,2
320000,3,1820,2
375000,3,1580,2
392137,3,1460,2
520000,4,2900,2
535000,5,2620,2
407000,2,1340,2
424950,4,3266,2
290000,2,1076,3
399000,3,1680,2
439990,3,1930,2
635000,4,2880,2
635000,4,2240,2
351000,3,2594,2
437500,2,1210,3
919204,4,3760,2
923990,4,3600,2
639888,4,2050,2
675000,3,1510,2
899900,4,2580,2
252000,3,1670,2
925000,4,3190,2
552000,3,1280,3
388500,4,2718,2
548000,2,1370,3
254950,3,1794,2
1.24E+06,4,5120,2
629000,3,2160,2
734000,4,2180,2
309000,3,1490,2
554950,3,2950,2
785000,3,2990,2
550000,4,2700,2
1.01E+06,4,3130,3
1.58E+06,3,3620,2
309000,5,2481,2
328423,3,1730,2
345000,3,1420,2
660000,5,3160,2
385000,3,1320,2
459000,2,1010,2
248000,3,1870,2
1.48E+06,4,5220,2
379000,4,2260,2
2.95E+06,5,4340,3
395000,2,1620,2
535000,3,2280,2
970000,5,3400,2
205000,2,830,2
310000,4,2310,2
334500,2,830,2
995000,5,4130,2
370228,4,2050,2
383000,4,2050,2
384500,3,1600,2
865000,5,3190,2
1.05E+06,4,3860,2.5
502000,4,2040,2
1.75E+06,4,3845,2
569995,4,2650,2
749950,4,3430,2
550000,3,2430,2
525000,3,2876,2
516000,4,2550,2
1.35E+06,4,4100,2
440000,4,2730,2
660000,3,1780,2
261950,3,1880,2
551000,5,3090,2
665000,3,2460,2
610000,4,2910,2
645000,4,2910,2
536751,3,1930,1
260000,3,1413,2
1.31E+06,3,4030,2
429900,4,2880,2.5
535000,4,2360,1
462550,2,1070,3
602000,3,1460,3
730000,4,3800,2
300500,2,1190,3
675000,5,3200,2
415000,3,1970,2
614000,3,2830,2
385000,4,2630,2
594000,4,2720,2
860000,4,3160,2
1.10E+06,4,3770,2
775000,4,3500,2
430760,5,2710,2
755000,2,2170,1
640000,2,1540,3
613500,3,1876,3
780000,4,3720,1
550000,4,3148,2
789500,4,3240,2
592000,5,3340,2
454950,4,2413,2
475000,4,2500,2
659000,2,1180,2
570000,4,2890,2
347500,5,2230,1
205000,4,1767,2
380000,3,1450,2
718000,5,2930,2
515805,5,2710,2
1.03E+06,4,3600,2
437718,3,1800,2
450000,4,2290,2
515000,3,1510,2
204000,2,1090,2
360000,3,1270,3
550000,3,1540,3
650880,3,2930,2
1.79E+06,5,4360,2
895900,4,3640,2
585000,4,2430,2
380000,3,1520,2
565997,5,2730,2
459000,3,2440,2
550000,3,1580,2
500000,3,1420,3
461500,5,2820,2
2.15E+06,4,5060,2
790000,4,2650,2
735000,3,1490,2
588000,4,3060,2
724500,3,3240,2
749000,3,2820,2
720000,5,4140,2
250000,2,982,2
790000,3,2460,2
392440,4,2547,2
280000,4,1834,2
1.33E+06,4,3130,3
649000,4,2730,2
457000,2,1380,2
2.23E+06,4,4700,2
453000,3,2330,2
329780,3,1730,2
1.05E+06,2,2350,3
771005,5,4000,2
1.30E+06,3,3350,1
607500,3,1530,3
278000,2,1610,2
475000,4,2620,2
270000,3,1300,2
1.30E+06,4,3590,2
778983,4,2490,2
221000,3,1320,2
338800,4,1800,2
834995,5,3360,2
550000,4,3220,2
575000,3,2514,2
649000,4,3130,2
545000,4,2720,2
625000,2,1390,2
1.04E+06,4,4920,2
611000,3,2134,2.5
300000,3,1741,2
577000,3,2560,2
349990,4,2220,2
650000,3,1910,2
378000,2,980,2
313200,3,1950,2
1.21E+06,5,4150,2
252500,2,1110,2
308000,3,1250,2
803100,4,3310,2
415000,4,2020,2
785000,4,3310,2
499950,4,2798,2
216000,4,1847,2
380000,4,2420,2
345000,4,2020,2
456500,4,2400,2
382495,3,1760,1
324950,4,2110,2
436472,4,2692,2
365250,3,1490,2
919990,5,3960,2
316475,4,1740,2
425000,4,1940,1
302860,2,970,2
298000,3,1852,2
3.20E+06,4,4810,2
950000,4,5635,2
333000,3,1520,2
289950,3,2099,2
419950,3,1250,3
306000,2,1090,3
498445,4,3216,2
775950,4,2970,2
605000,3,2610,2
520000,2,1340,2
849990,4,3300,2
767450,3,1630,1
665000,3,1590,2
525000,2,1310,3.5
870515,4,3600,2
390000,4,2154,2
500000,3,1530,3
399950,3,1360,2
305000,3,1320,2
255000,4,1660,2
415000,4,2891,2
716500,3,2340,2
425000,3,2320,3
540000,4,2190,2
324747,3,2060,2
385000,3,1740,2
270000,3,1400,2
1.24E+06,5,4410,2
672000,3,1780,2
310000,3,1760,2
3.00E+06,3,4410,2
2.35E+06,6,5550,2
427000,3,2432,2
389950,3,2283,2
309620,3,1860,2
399895,4,2701,2
442515,4,2930,2
375000,3,1540,3
309780,3,2242,2
425000,3,1950,2
405000,2,1160,2
356250,3,2060,2
550000,3,1230,3
340000,2,1160,2
362865,4,2245,2
1.36E+06,4,4120,2
830000,4,3400,2
1.60E+06,5,4270,2
855000,4,2890,2
1.21E+06,5,3220,2
1.39E+06,4,4010,2
400200,4,2260,2
235000,2,1140,1.5
349950,3,1640,1
659950,4,3510,2
785000,3,3010,2
475000,2,1060,2
263900,3,1658,2
342000,3,1960,2
367899,3,2420,2
657044,3,3420,1.5
359950,2,893,2
879950,4,3020,2
550000,4,2470,2
279000,4,2009,2
255000,3,1530,2.5
609500,3,1590,3
420000,5,2630,2
570000,4,3230,2
439000,3,1430,2
310000,3,2242,2
635000,4,2500,2
399950,3,1230,2
805000,4,3020,2.5
1.80E+06,4,3480,2
1.21E+06,4,3330,1
745000,4,3400,2
329445,2,830,2
588000,5,3110,2
494815,3,1910,2
591975,3,3230,2
600000,5,3380,2
673000,3,2830,2
889950,5,3700,2
500000,4,2520,2
500000,3,1530,2
890000,4,4420,2
437000,3,1460,3
419700,3,1450,2
394000,3,1160,1
342000,3,1640,1
420000,3,1444,1.5
580000,3,1620,3
343000,2,1100,2
390000,2,1340,2
274000,3,1450,2
700000,4,3040,2
838000,4,2560,2
300000,6,2744,2
467000,3,1420,3
395000,2,700,1
734000,5,4110,2
480000,5,2670,2
539000,3,2130,2
459950,5,3078,2
306500,2,840,2
408474,3,1800,2
437000,3,2580,2
160797,3,1270,2
729000,4,3065,3
499000,3,1861,2
359950,4,2260,2
929000,5,4150,2
529950,2,1500,2
461000,3,1620,2.5
271115,2,830,2
653000,4,3120,2
565000,3,1870,3
529950,3,1240,3
585000,4,2820,2
609000,3,1630,3
267000,3,1584,2
557000,4,2840,2
709950,4,3910,2
625000,3,1730,3
599000,3,1840,2
920000,4,4030,2
1.29E+06,4,3440,3
324500,4,2110,2
471500,3,2430,2
1.02E+06,4,4690,2
998000,4,3500,2
262000,4,2070,2
844000,4,3350,2
745641,4,2440,2
659950,5,3010,2
339989,3,2060,2
352500,2,1570,2
525000,3,1580,2
1.14E+06,5,4280,2
491000,5,2815,2
675000,4,2620,2
344000,3,1250,3
530000,4,3250,2
290500,4,2510,2
335000,2,1270,2
3.00E+06,5,6670,2
379000,3,1580,2
385000,3,1360,3
500012,4,2400,1
366750,3,1571,3
405000,2,1405,2
356999,3,1010,2
590000,2,1450,2
294000,3,1420,2
731500,4,2650,2
837219,5,3030,2
1.60E+06,4,6530,2
798800,3,2670,1
482500,2,1170,2
820000,4,3260,2
319000,3,1480,3
950000,3,2700,2
1.27E+06,4,4640,2
378000,3,1601,3
3.35E+06,5,5350,1
489950,3,2540,2
345000,2,1030,2
510000,3,2730,2
432500,4,3172,2
650000,4,3160,2
750000,4,2850,2
870000,4,2780,2
900000,4,3860,2
664950,2,1180,2
391000,3,1410,2
1.80E+06,4,6370,2
479349,5,3223,2
661000,4,2600,2
379000,3,1380,3
415000,3,1620,2.5
375000,3,1370,3
355000,3,1220,3
540000,3,1280,3
290000,2,770,2
500000,3,1210,3
416000,4,2890,2
349900,3,1580,2
465000,3,1530,2
950000,4,3670,2.5
496800,4,1850,2.5
680000,4,2440,2
920000,4,2190,2
1.29E+06,5,4360,2
825000,4,3990,2
292000,3,1270,3
576000,4,3340,2
670000,2,1500,3
953007,4,3120,2
399000,4,2480,2
399000,2,1110,3
847093,4,2760,2
599950,3,1510,3
499000,3,1460,2
760000,4,3980,2
1.70E+06,4,3320,2
1.03E+06,4,3270,2
515000,4,2670,2
355000,3,1410,2
319900,4,2475,2
460000,3,1600,2
305000,2,1290,2
280000,3,1608,2
394950,2,1300,2
382000,4,2530,2
560000,3,1390,3
772000,3,1640,3
324950,4,2229,2
530000,3,1790,2
384000,3,990,2.5
719950,5,3240,2
319950,2,1280,2
292000,3,1610,2
1.50E+06,6,3670,2
425000,2,1150,3
799950,5,3760,2
499000,2,1320,2
572000,4,2700,2
459000,2,1480,3
529500,3,1410,3
374500,4,3135,2
584000,3,1480,2
1.90E+06,4,4020,2
505000,2,1060,2
565000,2,1950,3
799000,4,3340,2
547000,3,1570,2.5
550000,3,1930,2
250000,3,1590,1
960000,4,3720,2
2.95E+06,4,4470,2
441000,2,1290,2
265000,3,1489,2
430000,3,2075,1
286800,3,1413,2
375000,3,1300,2
312500,3,1480,2
850000,4,3320,2
390500,3,1530,2
455000,3,1180,3
455000,2,1190,2
515000,3,1300,3
362500,3,1710,2
460000,3,2390,2
540000,4,3510,2
230000,3,1140,2
425000,2,1320,2
298450,5,2100,1
344000,4,2400,2
416286,3,1408,3
379500,4,2560,2
350000,2,1260,3
258800,2,1290,2
620000,4,2730,2
295000,2,1630,2
908990,4,3530,2
485230,4,2714,2
475000,3,1630,2
1.24E+06,5,5790,2
635000,3,2230,2.5
350000,3,1380,2
345000,3,1320,3
700000,2,1490,3
490000,3,1280,2
1.30E+06,5,3870,2
579000,2,1280,2
552500,3,1300,2
467000,4,2170,2
305000,4,1763,2
212000,2,1020,2
429000,4,1840,2
479950,3,1820,3
825000,3,2670,2
1.18E+06,6,6260,2
250000,3,1400,2
289000,2,1160,2
265000,3,1400,2
344000,3,1232,3
749000,4,2700,2
492000,4,2550,2
552500,4,3260,2
653500,2,1680,2
855000,4,2630,2
333000,3,1260,2
415000,4,2550,2
445000,4,3450,2
273500,3,1550,2
969990,4,4150,2
1.20E+06,5,3900,2
430000,3,1550,3
392000,4,2130,2
795000,4,2890,2
457000,3,1220,2
453000,4,2502,2
376000,3,1340,3
469995,4,2350,2
540000,3,1810,2
555000,4,3310,2
445000,3,1620,1
256950,2,1070,2
297000,4,2230,2
320000,4,1970,2
805000,5,4600,2
799990,4,3110,2
680000,4,3490,2
395000,3,1600,2
732000,3,1960,2
163800,2,1000,2
220000,2,1000,2
308625,2,1500,3
375000,3,2424,2
300000,4,2303,2
284000,3,1880,2
610000,2,1210,2
955000,4,3720,2
982000,4,3610,2
359000,3,1360,3
779380,5,2590,2
1.51E+06,5,4390,2
635000,3,2290,2.5
1.06E+06,4,3880,2.5
389500,3,1350,3
359800,5,2170,2
399950,3,1296,3
320000,3,1530,2
255900,3,1489,2
380000,4,2130,2
580000,3,1430,2
545000,5,2380,1
451300,3,1420,2
852880,4,3450,2
305000,4,1914,2
295000,2,988,3
261000,3,1584,2
560000,4,2630,2
795000,4,3520,2
384950,4,2380,2
500000,3,1410,3
640000,4,3220,2
418000,4,3266,2
799000,3,2550,2
552900,4,3828,2.5
539950,3,1670,3
524225,4,3056,2
424950,2,1000,3
560000,3,1530,2
715000,5,3490,2
300000,5,2760,2
405000,3,1440,2
327000,3,1370,3
859950,6,3180,2
560000,4,2720,2
379900,3,1800,2
625000,3,3220,2
398096,3,2370,2
315000,3,1410,2
939000,4,3640,2
674000,3,1920,2
306000,4,2267,2
2.32E+06,5,5780,2
394950,2,1131,3
914154,3,2940,2
496000,3,2180,2
430100,3,1400,2
449990,4,2680,2
502000,4,2680,2
310000,3,1300,2
349950,4,2796,2.5
625000,2,1460,2
1.05E+06,4,4210,2
680000,4,2330,2
828950,4,3930,2
274950,3,1608,2
293000,2,1610,2
795000,4,3200,2
282900,4,1710,2
909950,5,3050,2
922755,4,3560,2
424000,4,2650,2
630000,3,3490,2
810000,4,4140,2
256703,3,1670,1
386380,3,1720,2
485000,2,1510,1
275000,3,1450,2
370000,4,1812,2
499950,2,1060,2
502000,3,1600,3
654000,3,1530,2
575000,4,2070,3
500000,4,3630,2
554000,3,2140,2
360000,4,2010,1
619990,4,2630,2
317500,4,2233,2
564950,4,2990,2
545000,2,1240,2
333700,3,2230,2
1.48E+06,3,3700,2
530000,4,2290,2
396000,2,950,3
305000,2,1120,2
380000,5,2420,2
305000,4,1714,2
440000,4,2230,2
459000,4,2530,2
530000,3,1550,2
600000,4,3110,2
515000,3,2100,2
275000,4,2150,2
540000,3,1630,2
445000,3,2230,2
285000,3,1320,3
480000,3,1590,2
440000,5,2610,2
287450,3,1440,2
507950,4,2630,2
750000,3,3390,2
425000,3,1400,3
420000,3,1900,2
394950,3,1350,3
635000,4,3420,2
513000,3,2150,2
380000,4,2110,2
1.13E+06,4,3810,1
540000,5,2870,2
352499,2,1240,2
603000,4,3610,2
685000,4,2310,2
330675,4,1930,1
275000,3,1390,2
259950,3,1578,2
441000,3,1720,1
1.14E+06,5,4700,2
590000,3,1970,2
497000,3,1460,2
345500,3,1930,2
562500,3,1300,2
355000,3,1445,2
345000,2,860,2
478000,3,3040,2
391500,3,2424,2
265000,2,1084,2
395000,3,2510,2
286308,2,1220,3
370000,2,1280,2
1.08E+06,5,3740,2
298900,3,1852,2
775000,4,2580,2
790000,4,3190,2
1.05E+06,3,3400,2
249000,2,1090,2
348000,3,2360,1
358000,5,2460,2
260000,5,2025,2
765000,4,4410,2
739000,3,2810,2
890000,5,4490,2
462000,4,3070,2
380000,4,1984,1
770000,5,4750,2
641000,4,2760,2
2.30E+06,4,4360,2.5
369000,4,3060,1.5
1.11E+06,4,2770,2
357000,5,2990,2
650000,3,1540,2
563500,3,1400,3.5
345000,3,1680,2
479950,3,2260,1
660000,4,3400,2
800000,4,2930,2
253101,3,1239,1
555000,3,2100,2
240000,4,1200,1.5
380000,4,1200,1.5
239000,2,680,2
760000,4,2690,2
430000,4,2750,2
660000,3,2450,2
399963,4,2620,2
411000,2,1130,2
483453,4,2790,2
469950,3,1820,3
504058,4,2910,2
425996,4,2568,2
760005,4,3090,2
